sessionNo,startHour,startWeekday,bCount,bStep,onlineStatus,availability,address,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
2141,20,7,4,3.0,1.0,1.0,2.0,5.0,3.1666666666666665,22.0,1.0,1.0,1.0,1.0,1.0,1
2141,20,7,4,3.0,1.0,1.0,2.0,5.0,3.1666666666666665,22.0,1.0,1.0,1.0,1.0,1.0,1
2141,20,7,4,4.0,1.0,1.0,2.0,5.0,3.1666666666666665,22.0,1.0,1.0,1.0,1.0,1.0,1
2141,20,7,4,4.0,1.0,1.0,2.0,5.0,3.1666666666666665,22.0,1.0,1.0,1.0,1.0,1.0,1
2141,20,7,4,4.0,1.0,1.0,2.0,5.0,3.1666666666666665,22.0,1.0,1.0,1.0,1.0,1.0,1
2141,20,7,4,5.0,1.0,1.0,2.0,5.0,3.1666666666666665,22.0,1.0,1.0,1.0,1.0,1.0,1
2142,20,7,1,1.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1
2142,20,7,1,1.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1
2142,20,7,1,4.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1
2142,20,7,1,1.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1
2142,20,7,1,4.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1
2142,20,7,1,1.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1
2142,20,7,1,4.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1
2142,20,7,1,1.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1
2143,20,7,1,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2143,20,7,2,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2144,20,7,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2144,20,7,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2145,20,7,1,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2145,20,7,1,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2145,20,7,1,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2146,20,7,1,1.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,1.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,1.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,2.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,3.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,4.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,1.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,2.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,2.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,2.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,2.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,2.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,3.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,4.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2146,20,7,2,5.0,1.0,1.0,2.0,5.0,2.5384615384615383,15.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,1,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,2,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,3,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,4,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,5,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,6,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,1.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,3.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,4.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2147,20,7,7,5.0,1.0,1.0,2.0,5.0,1.5625,23.0,1.0,1.0,1.0,1.0,1.0,1
2148,20,7,1,1.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1
2148,20,7,2,1.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1
2148,20,7,3,1.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1
2148,20,7,3,2.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1
2148,20,7,3,1.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1
2148,20,7,3,4.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1
2148,20,7,3,1.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1
2149,20,7,1,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,1,2.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,2.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,2.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,2.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,2.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2149,20,7,2,1.0,1.0,1.0,2.0,2.0,1.3846153846153846,15.0,1.0,1.0,1.0,1.0,1.0,0
2150,20,7,1,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,2,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,3,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,4,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,5,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,6,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,7,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,8,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,8,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,8,4.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2150,20,7,8,1.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1
2151,20,7,1,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0
2151,20,7,2,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0
2151,20,7,3,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0
2151,20,7,3,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0
2151,20,7,3,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0
2151,20,7,3,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0
2151,20,7,3,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0
2152,20,7,1,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,2,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,3,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,4,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,5,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,2.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,2.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,4.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,4.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,4.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2152,20,7,6,1.0,1.0,1.0,2.0,4.0,2.833333333333333,14.0,1.0,1.0,1.0,1.0,1.0,1
2153,20,7,1,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,8.0,1.0,1.0,1.0,1.0,1.0,1
2153,20,7,1,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,8.0,1.0,1.0,1.0,1.0,1.0,1
2153,20,7,1,2.0,1.0,1.0,2.0,5.0,2.7142857142857144,8.0,1.0,1.0,1.0,1.0,1.0,1
2153,20,7,1,2.0,1.0,1.0,2.0,5.0,2.7142857142857144,8.0,1.0,1.0,1.0,1.0,1.0,1
2153,20,7,1,2.0,1.0,1.0,2.0,5.0,2.7142857142857144,8.0,1.0,1.0,1.0,1.0,1.0,1
2153,20,7,1,3.0,1.0,1.0,2.0,5.0,2.7142857142857144,8.0,1.0,1.0,1.0,1.0,1.0,1
2153,20,7,1,4.0,1.0,1.0,2.0,5.0,2.7142857142857144,8.0,1.0,1.0,1.0,1.0,1.0,1
2153,20,7,1,5.0,1.0,1.0,2.0,5.0,2.7142857142857144,8.0,1.0,1.0,1.0,1.0,1.0,1
2154,20,7,1,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2154,20,7,2,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,1,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,1,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,2,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,3,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,4,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,5,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,6,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,7,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,8,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,9,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,9,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,9,2.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,9,1.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2155,20,7,9,4.0,1.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0
2156,20,7,1,1.0,1.0,1.0,2.0,5.0,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1
2156,20,7,2,1.0,1.0,1.0,2.0,5.0,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1
2156,20,7,3,1.0,1.0,1.0,2.0,5.0,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1
2156,20,7,3,2.0,1.0,1.0,2.0,5.0,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1
2156,20,7,3,3.0,1.0,1.0,2.0,5.0,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1
2156,20,7,3,4.0,1.0,1.0,2.0,5.0,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1
2156,20,7,3,5.0,1.0,1.0,2.0,5.0,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1
2157,20,7,0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2157,20,7,0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2157,20,7,0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2157,20,7,0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2157,20,7,0,4.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2157,20,7,0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2158,20,7,1,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2158,20,7,2,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2158,20,7,3,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2158,20,7,4,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2158,20,7,5,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2158,20,7,6,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,1,1.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,2,1.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,3,1.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,4,1.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,5,1.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,6,1.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,7,1.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,7,2.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,7,2.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,7,2.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,7,2.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2159,20,7,7,2.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0
2160,20,7,1,1.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1
2160,20,7,1,2.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1
2160,20,7,1,1.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1
2160,20,7,1,4.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1
2160,20,7,1,1.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1
2161,20,7,1,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2161,20,7,2,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2161,20,7,2,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2162,20,7,1,1.0,1.0,1.0,2.0,5.0,3.8333333333333335,7.0,1.0,1.0,1.0,1.0,1.0,1
2162,20,7,1,2.0,1.0,1.0,2.0,5.0,3.8333333333333335,7.0,1.0,1.0,1.0,1.0,1.0,1
2162,20,7,1,3.0,1.0,1.0,2.0,5.0,3.8333333333333335,7.0,1.0,1.0,1.0,1.0,1.0,1
2162,20,7,1,4.0,1.0,1.0,2.0,5.0,3.8333333333333335,7.0,1.0,1.0,1.0,1.0,1.0,1
2162,20,7,1,5.0,1.0,1.0,2.0,5.0,3.8333333333333335,7.0,1.0,1.0,1.0,1.0,1.0,1
2162,20,7,1,4.0,1.0,1.0,2.0,5.0,3.8333333333333335,7.0,1.0,1.0,1.0,1.0,1.0,1
2162,20,7,1,5.0,1.0,1.0,2.0,5.0,3.8333333333333335,7.0,1.0,1.0,1.0,1.0,1.0,1
2163,20,7,1,1.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,0
2163,20,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,0
2163,20,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,0
2163,20,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,0
2163,20,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,0
2163,20,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,0
2163,20,7,1,1.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,0
2163,20,7,1,1.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,1,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,2,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,3,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,4,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,5,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,6,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,7,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,8,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,9,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2164,20,7,9,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0
2165,20,7,1,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0
2165,20,7,2,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0
2165,20,7,3,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0
2165,20,7,4,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0
2165,20,7,5,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0
2165,20,7,6,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0
2165,20,7,7,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0
2165,20,7,7,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0
2166,20,7,1,1.0,1.0,1.0,2.0,2.0,1.8,8.0,1.0,1.0,1.0,1.0,1.0,1
2166,20,7,2,1.0,1.0,1.0,2.0,2.0,1.8,8.0,1.0,1.0,1.0,1.0,1.0,1
2166,20,7,2,1.0,1.0,1.0,2.0,2.0,1.8,8.0,1.0,1.0,1.0,1.0,1.0,1
2166,20,7,2,2.0,1.0,1.0,2.0,2.0,1.8,8.0,1.0,1.0,1.0,1.0,1.0,1
2166,20,7,2,2.0,1.0,1.0,2.0,2.0,1.8,8.0,1.0,1.0,1.0,1.0,1.0,1
2166,20,7,2,2.0,1.0,1.0,2.0,2.0,1.8,8.0,1.0,1.0,1.0,1.0,1.0,1
2166,20,7,2,2.0,1.0,1.0,2.0,2.0,1.8,8.0,1.0,1.0,1.0,1.0,1.0,1
2166,20,7,2,1.0,1.0,1.0,2.0,2.0,1.8,8.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,1,1.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,2,1.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,2,1.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,2,4.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,2,4.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,2,1.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,3,1.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,4,1.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,5,1.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,5,1.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,5,4.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
2167,20,7,5,4.0,1.0,1.0,2.0,4.0,3.5,23.0,1.0,1.0,1.0,1.0,1.0,1
