sessionNo,startWeekday,bCount,onlineStatus,address,maxBStep,avgBStep,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
2225,7,13,1.0,2.0,5.0,1.7941176470588236,1.0,1.09375,1.0,1.0,1
2225,7,13,1.0,2.0,5.0,1.7941176470588236,1.0,1.09375,1.0,1.0,1
2225,7,13,1.0,2.0,5.0,1.7941176470588236,1.0,1.09375,1.0,1.0,1
2225,7,13,1.0,2.0,5.0,1.7941176470588236,1.0,1.09375,1.0,1.0,1
2225,7,13,1.0,2.0,5.0,1.7941176470588236,1.0,1.09375,1.0,1.0,1
2225,7,13,1.0,2.0,5.0,1.7941176470588236,1.0,1.09375,1.0,1.0,1
2226,7,1,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
2226,7,2,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
2226,7,3,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
2226,7,3,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
2226,7,3,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
2226,7,3,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
2226,7,3,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
2226,7,3,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
2227,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
2228,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2228,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2229,7,1,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,2,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,3,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,4,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,5,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,6,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,6,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,6,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,6,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,7,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,8,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,9,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,9,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,9,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,9,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,9,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,9,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,9,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2229,7,9,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2230,7,1,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,2,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,3,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,4,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,4,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,5,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,5,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,5,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,5,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,6,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,6,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2230,7,7,1.0,1.0,4.0,2.04,1.0,1.0,1.0,1.0,1
2231,7,1,1.0,2.0,5.0,3.8333333333333335,1.0,1.0,1.0,1.0,0
2231,7,1,1.0,2.0,5.0,3.8333333333333335,1.0,1.0,1.0,1.0,0
2231,7,1,1.0,2.0,5.0,3.8333333333333335,1.0,1.0,1.0,1.0,0
2231,7,1,1.0,2.0,5.0,3.8333333333333335,1.0,1.0,1.0,1.0,0
2231,7,1,1.0,2.0,5.0,3.8333333333333335,1.0,1.0,1.0,1.0,0
2231,7,1,1.0,2.0,5.0,3.8333333333333335,1.0,1.0,1.0,1.0,0
2231,7,1,1.0,2.0,5.0,3.8333333333333335,1.0,1.0,1.0,1.0,0
2232,7,1,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
2232,7,1,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
2232,7,1,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
2232,7,1,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
2232,7,1,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
2233,7,1,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2233,7,2,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2233,7,2,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2233,7,2,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2233,7,2,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2233,7,2,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2233,7,2,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
2234,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
2234,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
2234,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
2234,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
2234,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
2235,7,1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2235,7,1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2235,7,1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2235,7,1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2235,7,2,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2235,7,2,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2235,7,2,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2235,7,2,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2235,7,2,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
2236,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2236,7,5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2237,7,1,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,3,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,4,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,4,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,5,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2237,7,6,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,1
2238,7,1,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2238,7,2,1.0,2.0,5.0,2.1,1.0,1.0,1.0,1.0,1
2239,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2239,7,2,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2239,7,2,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2239,7,2,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2240,7,1,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,2,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,3,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,3,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,3,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2240,7,4,1.0,2.0,5.0,2.75,1.0,1.0,1.0,1.0,1
2241,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,1
2241,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,1
2241,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,1
2241,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,1
2241,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,1
2242,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2242,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2243,7,1,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,1,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2243,7,2,1.0,2.0,5.0,2.357142857142857,1.0,1.0,1.0,1.0,0
2244,7,1,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,2,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,3,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,3,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,3,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,3,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,4,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,5,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,6,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,6,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,6,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,6,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2244,7,6,1.0,2.0,4.0,2.25,1.0,1.0,1.0,1.0,1
2245,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
2245,7,2,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
2245,7,3,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
2246,7,1,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,1,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,1,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,1,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,1,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,1,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,2,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,2,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,2,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2246,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.3846153846153846,1.0,1.0,0
2247,7,1,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,2,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,3,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,4,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,5,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,6,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,6,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,7,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,8,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,9,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,10,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,11,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,12,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,12,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,12,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,12,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,13,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,14,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,15,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,16,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,17,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,18,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,19,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,20,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,21,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2247,7,22,1.0,2.0,5.0,2.6153846153846154,1.0,1.0,1.0,1.0,0
2248,7,1,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0
2248,7,1,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0
2249,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
2249,7,2,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
