sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
14858,20,5,2537.888,57,3.0,49.99,767.17,14,4.99,49.99,183.79,2.0,1.0,1.0,600.0,442.0,34.0,6.0,31.0,2.0,53.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22908,12,6,1183.643,43,9.99,109.99,2169.67,5,17.99,89.99,257.96,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33662,20,6,896.294,16,9.99,149.99,518.84,1,12.99,12.99,12.99,2.0,1.0,1.0,600.0,70.0,68.0,1.0,28.0,2.0,438.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
14139,20,5,133.365,1,249.99,249.99,249.99,1,249.99,249.99,249.99,2.0,1.0,1.0,300.0,514.0,5.0,0.0,28.0,1.0,177.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24073,13,6,358.272,3,64.49,99.99,264.47,1,99.99,99.99,99.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
20693,10,6,1833.855,61,7.0,24.99,925.48,2,14.99,14.99,29.98,2.0,0.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0
25275,14,6,552.83,32,12.99,139.99,1472.69,8,12.99,129.99,285.92,2.0,1.0,1.0,1100.0,523.0,109.0,10.0,49.0,2.0,30.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
36237,1,7,14.347999999999999,2,29.99,29.99,59.98,2,29.99,29.99,59.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
4806,12,5,1471.0870000000002,11,9.99,799.99,1009.89,10,9.99,44.99,209.9,2.0,1.0,1.0,5000.0,522.0,247.0,8.0,51.0,1.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45638,15,7,719.7769999999999,21,7.99,12.99,214.79,6,7.99,9.99,57.94,1.0,1.0,1.0,4000.0,554.0,223.0,2.0,50.0,2.0,69.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
3057,10,5,289.144,20,45.99,45.99,91.98,1,45.99,45.99,45.99,2.0,1.0,1.0,3000.0,613.0,279.0,1.0,47.0,2.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
18339,2,6,0.0,1,49.99,49.99,49.99,1,49.99,49.99,49.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
49206,18,7,4604.173,111,4.0,59.95,2563.47,9,7.99,29.99,157.91,2.0,1.0,1.0,2600.0,500.0,79.0,17.0,50.0,2.0,216.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22772,12,6,596.895,3,529.0,699.0,1927.0,1,699.0,699.0,699.0,3.0,1.0,1.0,3000.0,486.0,203.0,16.0,45.0,2.0,41.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
48663,17,7,533.693,18,29.99,49.99,759.82,1,39.99,39.99,39.99,3.0,1.0,1.0,3100.0,499.0,222.0,11.0,65.0,2.0,71.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28178,17,6,632.855,23,3.99,59.99,500.77,7,3.99,59.99,140.93,2.0,1.0,1.0,4000.0,524.0,142.0,8.0,60.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
44237,14,7,855.456,4,14.99,139.99,319.96,3,14.99,139.99,179.97,5.0,0.0,1.0,3000.0,548.0,359.0,4.0,69.0,2.0,52.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1
44669,14,7,18.21,2,269.99,269.99,539.98,1,269.99,269.99,269.99,2.0,1.0,1.0,600.0,546.0,6.0,3.0,30.0,1.0,164.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
42283,12,7,55.593,3,29.99,29.99,89.97,1,29.99,29.99,29.99,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
14035,19,5,577.302,8,169.99,1099.99,3738.93,1,499.99,499.99,499.99,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
40674,11,7,84.51299999999999,8,17.99,29.99,196.88,2,17.99,29.99,47.98,1.0,1.0,1.0,800.0,570.0,29.0,6.0,46.0,2.0,18.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
32372,19,6,1063.614,16,49.95,59.95,319.7,2,49.95,59.95,109.9,2.0,1.0,1.0,4000.0,584.0,124.0,7.0,44.0,2.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
339,7,5,139.774,5,54.99,129.0,367.98,2,54.99,129.0,183.99,2.0,1.0,1.0,1500.0,520.0,104.0,0.0,36.0,1.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48675,17,7,321.608,5,64.99,64.99,259.96,1,64.99,64.99,64.99,2.0,1.0,1.0,3000.0,491.0,204.0,6.0,45.0,2.0,29.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2941,10,5,1508.37,6,39.99,39.99,239.94,2,39.99,39.99,79.98,2.0,1.0,1.0,2900.0,550.0,361.0,12.0,64.0,1.0,23.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
41094,12,7,4692.307,30,9.99,1799.0,2301.72,9,9.99,29.99,178.91,2.0,1.0,1.0,25000.0,607.0,406.0,30.0,67.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
36678,6,7,3892.218,35,9.99,34.99,479.79,5,9.99,34.99,84.96,1.0,1.0,3.0,8500.0,520.0,238.0,39.0,38.0,2.0,38.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
31113,19,6,772.568,36,1.0,19.99,332.84,4,7.0,17.99,52.97,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
7605,14,5,180.97099999999998,4,699.0,699.0,2796.0,1,699.0,699.0,699.0,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
39393,10,7,2479.768,76,3.99,49.99,881.25,6,3.99,29.99,113.94,2.0,1.0,1.0,4000.0,543.0,192.0,7.0,38.0,2.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25316,14,6,2764.3059999999996,22,9.99,219.0,862.89,11,9.99,219.0,563.92,5.0,1.0,1.0,6800.0,539.0,154.0,131.0,48.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24037,13,6,1362.224,29,3.99,39.99,332.63,5,3.99,4.99,23.95,4.0,1.0,1.0,1300.0,563.0,114.0,7.0,38.0,2.0,58.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28032,16,6,1426.256,62,2.5,39.99,305.54,6,2.5,39.99,70.28,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
35125,22,6,0.0,1,39.99,39.99,39.99,1,39.99,39.99,39.99,2.0,1.0,1.0,300.0,473.0,213.0,0.0,45.0,2.0,55.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34832,22,6,7193.696999999999,141,7.99,1099.99,6695.47,12,29.99,67.99,503.88,1.0,0.0,5.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,1.3333333333333333,3.0,5.0,1.0,2.3333333333333335,0.0,1.0,1
14879,20,5,3018.465,19,899.0,899.0,5394.0,2,899.0,899.0,1798.0,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
40179,11,7,1023.1039999999999,7,499.99,749.99,3999.93,1,749.99,749.99,749.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
84,6,5,889.6469999999999,19,24.99,69.95,673.77,1,24.99,24.99,24.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31157,19,6,870.929,11,14.99,19.99,174.9,3,14.99,19.99,49.97,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48367,17,7,1588.984,29,11.99,67.22,323.08,2,12.99,17.99,30.98,2.0,1.0,1.0,1200.0,508.0,56.0,11.0,47.0,2.0,371.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34566,21,6,39.181999999999995,4,29.99,29.99,119.96,1,29.99,29.99,29.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
35415,22,6,126.89,2,19.99,39.99,59.98,2,19.99,39.99,59.98,4.0,1.0,1.0,4200.0,553.0,69.0,90.0,49.0,1.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4589,11,5,7398.675,11,79.99,149.0,1217.91,4,79.99,149.0,448.97,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33383,20,6,823.702,24,19.99,249.99,1179.8,7,19.99,249.99,409.93,2.0,1.0,1.0,4000.0,540.0,148.0,12.0,37.0,2.0,44.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
34075,21,6,0.0,2,9.99,29.99,39.98,2,9.99,29.99,39.98,2.0,1.0,1.0,2500.0,529.0,75.0,6.0,55.0,1.0,68.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41425,12,7,343.95300000000003,6,44.95,49.99,294.9,1,49.99,49.99,49.99,2.0,1.0,1.0,800.0,543.0,50.0,7.0,30.0,2.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31324,19,6,29.528000000000002,2,69.99,69.99,139.98,1,69.99,69.99,69.99,2.0,1.0,1.0,800.0,509.0,149.0,10.0,37.0,2.0,225.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36144,0,7,446.642,7,59.95,119.99,529.78,2,84.95,119.99,204.94,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
43674,13,7,323.972,10,52.99,99.99,723.9,2,52.99,79.99,132.98,1.0,1.0,4.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1
5691,12,5,652.712,13,249.99,399.99,3479.87,3,249.99,249.99,749.97,3.0,1.0,1.0,600.0,482.0,19.0,10.0,23.0,1.0,67.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
16234,21,5,156.569,6,19.99,19.99,119.94,2,19.99,19.99,39.98,2.0,1.0,1.0,600.0,582.0,18.0,5.0,49.0,2.0,11.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2005,9,5,220.511,2,179.99,179.99,359.98,1,179.99,179.99,179.99,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
44313,14,7,7123.097,87,5.0,35.95,1262.3,3,6.99,17.99,39.97,4.0,1.0,1.0,600.0,440.0,36.0,6.0,28.0,1.0,81.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
48739,17,7,214.69299999999998,11,29.99,29.99,329.89,1,29.99,29.99,29.99,2.0,1.0,1.0,300.0,70.0,14.0,0.0,41.0,2.0,435.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
17177,22,5,502.316,5,999.0,999.0,4995.0,2,999.0,999.0,1998.0,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,3.3333333333333335,3.0,1.0,1.0,1.0,1.0,1.0,0
43733,13,7,7275.335999999999,47,3.99,199.99,1570.63,12,3.99,199.99,430.05,5.0,1.0,1.0,5000.0,498.0,16.0,99.0,42.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
20193,9,6,325.949,16,24.99,24.99,399.84,2,24.99,24.99,49.98,4.0,1.0,1.0,800.0,434.0,46.0,10.0,36.0,2.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24227,14,6,92.861,3,99.99,99.99,299.97,1,99.99,99.99,99.99,1.0,1.0,1.0,300.0,455.0,1.0,0.0,88.0,1.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3319,10,5,670.033,23,20.0,59.99,459.73,3,20.0,59.99,139.94,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
31706,19,6,596.215,38,22.99,64.99,1090.54,4,24.99,27.99,105.96,1.0,1.0,1.0,800.0,516.0,51.0,2.0,43.0,1.0,114.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
49767,18,7,4679.247,21,9.99,1199.99,2964.8,1,29.99,29.99,29.99,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35481,22,6,518.355,26,9.99,17.99,348.75,7,9.99,17.99,96.93,2.0,1.0,1.0,600.0,566.0,240.0,2.0,46.0,2.0,366.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
4515,11,5,966.697,2,14.99,14.99,29.98,1,14.99,14.99,14.99,2.0,1.0,1.0,800.0,483.0,25.0,11.0,36.0,1.0,12.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38302,9,7,0.0,1,49.99,49.99,49.99,1,49.99,49.99,49.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
25338,14,6,1164.212,12,9.99,49.99,169.94,3,9.99,49.99,84.97,4.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4447,11,5,6.306,2,19.99,19.99,39.98,1,19.99,19.99,19.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
32409,19,6,758.247,6,29.99,29.99,179.94,3,29.99,29.99,89.97,2.0,1.0,1.0,600.0,429.0,52.0,1.0,55.0,1.0,15.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1
7431,14,5,546.307,4,59.99,59.99,179.97,1,59.99,59.99,59.99,4.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15714,21,5,381.461,12,19.99,19.99,239.88,1,19.99,19.99,19.99,2.0,1.0,1.0,600.0,552.0,49.0,0.0,30.0,2.0,189.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
5080,12,5,0.0,1,129.99,129.99,129.99,1,129.99,129.99,129.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
37002,7,7,121.73899999999999,4,9.99,9.99,39.96,1,9.99,9.99,9.99,1.0,1.0,1.0,300.0,450.0,1.0,2.0,39.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
34775,21,6,178.61900000000003,2,24.99,24.99,49.98,1,24.99,24.99,24.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38207,9,7,36.042,1,69.99,69.99,69.99,1,69.99,69.99,69.99,2.0,1.0,1.0,9500.0,541.0,481.0,15.0,72.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
13984,19,5,4898.932,96,12.0,129.99,2012.26,4,15.99,59.99,153.96,2.0,1.0,1.0,600.0,520.0,114.0,3.0,37.0,2.0,340.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12495,18,5,544.8330000000001,9,29.99,99.99,399.91,1,29.99,29.99,29.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27691,16,6,1489.273,36,9.99,49.99,497.79,5,9.99,49.99,113.95,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27245,16,6,1200.011,11,19.99,79.99,499.92,2,19.99,79.99,99.98,2.0,1.0,1.0,2400.0,507.0,219.0,10.0,43.0,2.0,96.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
21768,11,6,5224.590999999999,91,0.0,29.99,604.58,5,4.99,18.99,62.95,2.0,1.0,1.0,800.0,518.0,70.0,13.0,34.0,2.0,33.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
33010,20,6,468.731,5,79.99,79.99,159.98,1,79.99,79.99,79.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26617,15,6,86.445,1,29.99,29.99,29.99,1,29.99,29.99,29.99,1.0,1.0,1.0,4000.0,506.0,231.0,6.0,51.0,2.0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
2952,10,5,2039.0970000000002,12,379.0,599.0,1577.0,1,599.0,599.0,599.0,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
6293,13,5,1850.471,43,2.95,119.99,1644.42,8,6.95,79.99,303.88,2.0,1.0,1.0,1200.0,499.0,50.0,13.0,41.0,2.0,19.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34389,21,6,386.436,7,9.99,59.99,201.93,6,12.99,59.99,191.94,2.0,1.0,1.0,4000.0,531.0,220.0,2.0,43.0,2.0,12.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12510,18,5,920.924,86,29.99,100.0,5357.67,2,49.95,69.99,119.94,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
9140,16,5,778.799,3,39.99,129.99,299.97,2,39.99,129.99,169.98,1.0,1.0,1.0,10500.0,583.0,268.0,8.0,46.0,1.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27128,16,6,92.363,1,49.99,49.99,49.99,1,49.99,49.99,49.99,4.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
8946,15,5,2192.105,54,9.99,79.99,1444.56,3,17.99,37.95,90.89,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1
37810,9,7,0.0,3,6.99,12.99,29.97,3,6.99,12.99,29.97,2.0,1.0,1.0,4000.0,531.0,200.0,13.0,53.0,2.0,23.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18269,2,6,12.467,3,4.99,4.99,9.98,1,4.99,4.99,4.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35799,23,6,3791.6620000000003,4,19.99,30.0,99.98,1,19.99,19.99,19.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22341,12,6,1335.471,12,6.95,39.99,113.87,1,39.99,39.99,39.99,2.0,1.0,1.0,4000.0,492.0,83.0,2.0,38.0,1.0,30.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48594,17,7,190.19099999999997,5,24.99,599.0,1846.98,2,24.99,599.0,623.99,2.0,1.0,1.0,2500.0,522.0,324.0,10.0,50.0,2.0,31.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25985,15,6,687.915,5,19.99,19.99,59.97,1,19.99,19.99,19.99,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27267,16,6,0.0,13,9.99,54.99,304.8,13,9.99,54.99,304.8,2.0,1.0,1.0,5000.0,553.0,183.0,20.0,36.0,1.0,43.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42412,12,7,6712.522,49,9.74,89.95,2092.36,3,26.24,79.99,136.13,2.0,1.0,1.0,4000.0,395.0,221.0,13.0,41.0,2.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
43317,13,7,1045.928,4,12.99,299.99,342.98,2,12.99,299.99,312.98,1.0,1.0,1.0,300.0,441.0,6.0,3.0,40.0,1.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
35953,23,6,4203.157,16,44.99,329.99,2184.92,1,299.99,299.99,299.99,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3982,11,5,25.279,2,399.99,399.99,799.98,1,399.99,399.99,399.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
26189,15,6,4832.404,24,9.99,999.99,1363.84,2,24.99,24.99,49.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
20878,10,6,1423.37,32,12.99,39.99,924.68,1,39.99,39.99,39.99,2.0,1.0,1.0,300.0,483.0,30.0,4.0,40.0,1.0,52.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18205,1,6,0.0,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2.0,1.0,1.0,300.0,537.0,5.0,0.0,53.0,1.0,32.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
17547,23,5,962.545,25,29.99,79.99,1452.46,3,59.95,79.99,199.93,2.0,1.0,1.0,300.0,546.0,5.0,4.0,27.0,1.0,165.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
32049,19,6,288.638,2,24.99,24.99,49.98,1,24.99,24.99,24.99,1.0,1.0,1.0,500.0,491.0,5.0,3.0,64.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33584,20,6,1105.203,35,0.0,59.99,701.68,13,0.0,59.99,241.88,1.0,1.0,3.0,3000.0,587.0,485.0,6.0,71.0,2.0,119.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,0
6449,13,5,143.744,2,59.99,59.99,119.98,1,59.99,59.99,59.99,2.0,1.0,1.0,4000.0,556.0,24.0,2.0,28.0,2.0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
9006,15,5,1251.626,25,29.99,599.0,5869.89,3,49.99,599.0,1227.99,1.0,1.0,1.0,2700.0,536.0,109.0,17.0,50.0,2.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4382,11,5,848.047,22,24.99,329.99,3309.8,4,24.99,119.99,314.96,1.0,1.0,1.0,600.0,556.0,46.0,8.0,31.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
17219,22,5,949.954,15,14.99,49.99,554.85,1,49.99,49.99,49.99,2.0,1.0,1.0,600.0,547.0,67.0,5.0,43.0,1.0,76.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32093,19,6,844.049,14,9.99,99.99,779.86,5,9.99,99.99,275.95,1.0,1.0,1.0,1000.0,70.0,36.0,0.0,58.0,2.0,406.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
20835,10,6,15.94,2,149.99,149.99,299.98,1,149.99,149.99,149.99,2.0,1.0,1.0,600.0,70.0,23.0,0.0,72.0,1.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42044,12,7,868.2439999999999,10,19.99,89.99,329.9,1,29.99,29.99,29.99,2.0,1.0,1.0,600.0,541.0,44.0,2.0,36.0,2.0,222.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39399,10,7,12.645999999999999,3,12.99,12.99,38.97,1,12.99,12.99,12.99,2.0,1.0,1.0,300.0,533.0,3.0,0.0,27.0,2.0,122.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
5479,12,5,286.986,17,39.99,39.99,399.9,3,39.99,39.99,119.97,1.0,1.0,1.0,300.0,481.0,51.0,5.0,31.0,2.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
30077,18,6,1226.404,32,7.0,59.99,987.78,3,9.99,59.99,119.97,4.0,1.0,1.0,2500.0,543.0,268.0,10.0,47.0,2.0,22.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24357,14,6,403.663,4,17.95,17.95,71.8,2,17.95,17.95,35.9,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
17364,22,5,807.314,43,5.0,34.0,385.89,2,10.99,15.0,25.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3782,11,5,872.882,4,35.99,299.99,407.96,1,35.99,35.99,35.99,4.0,1.0,1.0,2600.0,495.0,301.0,11.0,68.0,1.0,186.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2239,9,5,1259.407,22,7.99,47.99,387.69,4,7.99,17.99,48.96,1.0,1.0,1.0,3000.0,538.0,219.0,9.0,60.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
37453,8,7,1336.215,69,1.0,7.0,269.0,4,3.0,7.0,18.0,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
9536,16,5,72.315,9,9.99,39.99,220.91,9,9.99,39.99,220.91,2.0,1.0,1.0,600.0,566.0,219.0,4.0,41.0,2.0,95.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
